# WAVELENGTH_FLUX_ERROR
2.665772e+00 3.514958e+02 5.000000e+01
2.697315e+00 3.147530e+02 5.000000e+01
2.728859e+00 2.954503e+02 5.000000e+01
2.760403e+00 3.149887e+02 5.000000e+01
2.791946e+00 2.110222e+02 5.000000e+01
2.823490e+00 2.994171e+02 5.000000e+01
2.855034e+00 3.282563e+02 5.000000e+01
2.886577e+00 3.842953e+02 5.000000e+01
2.918121e+00 2.844871e+02 5.000000e+01
2.949664e+00 2.699760e+02 5.000000e+01
2.981208e+00 2.853128e+02 5.000000e+01
3.012752e+00 3.561707e+02 5.000000e+01
3.044295e+00 3.268382e+02 5.000000e+01
3.075839e+00 2.839126e+02 5.000000e+01
3.107383e+00 3.360640e+02 5.000000e+01
3.138926e+00 3.152545e+02 5.000000e+01
3.170470e+00 3.588329e+02 5.000000e+01
3.202013e+00 2.752980e+02 5.000000e+01
3.233557e+00 2.940175e+02 5.000000e+01
3.265101e+00 2.907952e+02 5.000000e+01
3.296644e+00 2.372249e+02 5.000000e+01
3.328188e+00 3.252066e+02 5.000000e+01
3.359732e+00 3.234534e+02 5.000000e+01
3.391275e+00 3.106563e+02 5.000000e+01
3.422819e+00 2.986713e+02 5.000000e+01
3.454362e+00 2.396321e+02 5.000000e+01
3.485906e+00 2.893684e+02 5.000000e+01
3.517450e+00 2.932649e+02 5.000000e+01
3.548993e+00 2.702868e+02 5.000000e+01
3.580537e+00 3.023363e+02 5.000000e+01
3.612081e+00 3.306032e+02 5.000000e+01
3.643624e+00 4.047099e+02 5.000000e+01
3.675168e+00 3.191295e+02 5.000000e+01
3.706711e+00 3.232781e+02 5.000000e+01
3.738255e+00 3.066783e+02 5.000000e+01
3.769799e+00 2.144621e+02 5.000000e+01
3.801342e+00 3.090749e+02 5.000000e+01
3.832886e+00 3.134121e+02 5.000000e+01
3.864430e+00 4.335627e+02 5.000000e+01
3.895973e+00 3.007826e+02 5.000000e+01
3.927517e+00 3.254780e+02 5.000000e+01
3.959060e+00 3.086650e+02 5.000000e+01
3.990604e+00 2.519667e+02 5.000000e+01
4.022148e+00 3.675418e+02 5.000000e+01
4.053691e+00 3.479973e+02 5.000000e+01
4.085235e+00 3.499522e+02 5.000000e+01
4.116779e+00 2.649312e+02 5.000000e+01
4.148322e+00 3.805403e+02 5.000000e+01
4.179866e+00 2.403081e+02 5.000000e+01
4.211409e+00 3.397435e+02 5.000000e+01
4.242953e+00 4.199234e+02 5.000000e+01
4.274497e+00 2.608738e+02 5.000000e+01
4.306040e+00 2.820857e+02 5.000000e+01
4.337584e+00 3.153832e+02 5.000000e+01
4.369128e+00 2.852268e+02 5.000000e+01
4.400671e+00 2.328674e+02 5.000000e+01
4.432215e+00 3.138288e+02 5.000000e+01
4.463758e+00 2.572854e+02 5.000000e+01
4.495302e+00 3.340802e+02 5.000000e+01
4.526846e+00 2.644294e+02 5.000000e+01
4.558389e+00 3.878973e+02 5.000000e+01
4.589933e+00 2.712380e+02 5.000000e+01
4.621477e+00 2.942975e+02 5.000000e+01
4.653020e+00 3.510765e+02 5.000000e+01
4.684564e+00 2.488574e+02 5.000000e+01
4.716107e+00 3.217736e+02 5.000000e+01
4.747651e+00 3.757578e+02 5.000000e+01
4.779195e+00 2.300265e+02 5.000000e+01
4.810738e+00 3.196323e+02 5.000000e+01
4.842282e+00 3.233948e+02 5.000000e+01
4.873826e+00 3.494918e+02 5.000000e+01
4.905369e+00 2.485531e+02 5.000000e+01
4.936913e+00 2.443778e+02 5.000000e+01
4.968456e+00 3.364977e+02 5.000000e+01
5.000000e+00 3.252498e+02 5.000000e+01
